2024-08-19T20:38:38.008996 [ENB    ] [I] Using binary /usr/local/bin/srsenb with arguments: 
2024-08-19T20:38:38.058475 [ENB    ] [I] Built in Release mode using commit ec29b0c1f on branch HEAD.
2024-08-19T20:54:42.661265 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T20:54:52.660625 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T20:54:52.660629 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T20:54:52.660631 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T20:54:52.660639 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T20:55:11.333132 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T20:55:11.333242 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T20:55:11.333252 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T20:55:21.332800 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T20:55:21.332808 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T20:55:21.332810 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T20:55:21.332829 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T20:55:40.004144 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T20:55:40.004236 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T20:55:40.004251 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T20:55:50.003660 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T20:55:50.003664 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T20:55:50.003666 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T20:55:50.003677 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T20:56:08.676144 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T20:56:08.676253 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T20:56:08.676284 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T20:56:18.675951 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T20:56:18.675955 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T20:56:18.675958 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T20:56:18.675972 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T20:56:37.348133 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T20:56:37.348183 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T20:56:37.348194 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T20:56:47.347763 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T20:56:47.347767 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T20:56:47.347768 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T20:56:47.347777 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T20:57:06.020137 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T20:57:06.020203 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T20:57:06.020220 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T20:57:16.019827 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T20:57:16.019832 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T20:57:16.019834 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T20:57:16.019842 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T20:57:34.693142 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T20:57:34.693197 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T20:57:34.693209 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T20:57:44.692666 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T20:57:44.692682 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T20:57:44.692683 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T20:57:44.692692 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T20:58:03.364131 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T20:58:03.364212 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T20:58:03.364220 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T20:58:13.363621 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T20:58:13.363625 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T20:58:13.363626 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T20:58:13.363635 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T20:58:32.036146 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T20:58:32.036261 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T20:58:32.036271 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T20:58:42.035530 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T20:58:42.035534 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T20:58:42.035536 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T20:58:42.035545 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T20:59:00.708132 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T20:59:00.708187 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T20:59:00.708195 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T20:59:10.707519 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T20:59:10.707523 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T20:59:10.707525 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T20:59:10.707533 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T20:59:29.381131 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T20:59:29.381172 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T20:59:29.381182 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T20:59:39.380437 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T20:59:39.380442 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T20:59:39.380443 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T20:59:39.380452 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T20:59:58.052133 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T20:59:58.052170 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T20:59:58.052183 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:00:08.051346 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:00:08.051350 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:00:08.051351 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:00:08.051360 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:00:26.724132 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:00:26.724212 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:00:26.724225 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:00:36.723323 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:00:36.723327 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:00:36.723328 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:00:36.723337 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:00:55.396136 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:00:55.396213 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:00:55.396224 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:01:05.395426 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:01:05.395430 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:01:05.395432 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:01:05.395440 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:01:24.069131 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:01:24.069179 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:01:24.069193 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:01:34.070645 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:01:34.070649 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:01:34.070651 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:01:34.070668 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:01:52.741131 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:01:52.741166 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:01:52.741175 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:02:02.740614 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:02:02.740618 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:02:02.740619 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:02:02.740628 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:02:21.412149 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:02:21.412196 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:02:21.412240 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:02:31.411845 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:02:31.411850 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:02:31.411851 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:02:31.411863 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:02:50.085131 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:02:50.085198 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:02:50.085220 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:03:00.084790 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:03:00.084795 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:03:00.084796 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:03:00.084810 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:03:18.756154 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:03:18.756222 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:03:18.756235 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:03:28.755772 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:03:28.755776 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:03:28.755778 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:03:28.755786 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:03:47.429129 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:03:47.429158 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:03:47.429170 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:03:57.428879 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:03:57.428883 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:03:57.428885 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:03:57.428894 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:04:16.100135 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:04:16.100170 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:04:16.100183 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:04:26.099792 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:04:26.099796 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:04:26.099797 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:04:26.099808 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:04:44.773131 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:04:44.773186 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:04:44.773199 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:04:54.772739 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:04:54.772743 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:04:54.772745 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:04:54.772753 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:05:13.445178 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:05:13.445208 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:05:13.445218 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:05:23.444797 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:05:23.444802 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:05:23.444803 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:05:23.444811 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:05:42.117139 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:05:42.117194 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:05:42.117208 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:05:52.116783 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:05:52.116787 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:05:52.116788 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:05:52.116797 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:06:10.788158 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:06:10.788217 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:06:10.788229 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:06:20.787714 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:06:20.787718 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:06:20.787719 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:06:20.787729 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:06:39.461130 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:06:39.461224 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:06:39.461233 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:06:49.460711 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:06:49.460716 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:06:49.460717 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:06:49.460725 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:07:08.133162 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:07:08.133293 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:07:08.133308 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:07:18.132759 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:07:18.132764 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:07:18.132765 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:07:18.132775 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:07:36.804134 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:07:36.804171 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:07:36.804184 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:07:46.803689 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:07:46.803693 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:07:46.803695 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:07:46.803705 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:08:05.476217 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:08:05.476287 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:08:05.476300 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:08:15.475280 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:08:15.475284 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:08:15.475285 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:08:15.475295 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:08:34.149134 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:08:34.149186 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:08:34.149213 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:08:44.148444 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:08:44.148449 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:08:44.148451 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:08:44.148461 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:09:02.820162 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:09:02.820210 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:09:02.820228 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:09:12.819773 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:09:12.819777 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:09:12.819778 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:09:12.819786 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:09:31.493144 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:09:31.493207 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:09:31.493237 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:09:41.493096 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:09:41.493100 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:09:41.493101 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:09:41.493110 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:10:00.164219 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:10:00.164329 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:10:00.164345 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:10:10.164106 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:10:10.164126 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:10:10.164131 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:10:10.164151 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:10:28.836136 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:10:28.836257 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:10:28.836278 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:10:38.836141 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:10:38.836145 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:10:38.836146 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:10:38.836155 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:10:57.509132 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:10:57.509157 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:10:57.509171 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:11:07.509011 [COMN   ] [D] [    0] Opened SCTP socket=7
2024-08-19T21:11:07.509018 [COMN   ] [D] [    0] Setting RTO_INFO options on SCTP socket. Association 0, Initial RTO 3000, Minimum RTO 1000, Maximum RTO 6000
2024-08-19T21:11:07.509020 [COMN   ] [D] [    0] Setting SCTP_INITMSG options on SCTP socket. Max attempts 3, Max init attempts timeout 5000
2024-08-19T21:11:07.509041 [COMN   ] [D] [    0] Successfully bound to address 172.22.0.22:0
2024-08-19T21:11:26.181129 [COMN   ] [I] [    0] Failed to establish socket connection to 172.22.0.9
2024-08-19T21:11:26.181257 [COMN   ] [W] [    0] RxSockets: The socket fd=7 to be removed does not exist
2024-08-19T21:11:26.181268 [COMN   ] [D] [    0] Socket=7 was closed.
2024-08-19T21:11:36.181016 [COMN   ] [D] [    0] Opened SCTP socket=7
